id,full_nr,name,ks,material,commentary,event_type,location,start,end,before_Christ,country_and_unit,participants_role,participant,parish,text,class,technique,parameter,unit,value,museum_abbr,musealia_mark,musealia_seria_nr,musealia_queue_nr,musealia_additional_nr,collection_mark,collection_queue_nr,collection_additional_nr,element_count,legend,is_original,initial_info,damages,state,color,additional_text,type
3116851,AM _ 13738:748/1 P 1208,Balti Provintside Ajaloo ja Muinasaja Uurimise Selts Riias presiidiumi pitser,1208.0,orgaaniline aine,lakk,valmistamine,,1801,1900,ei,  ,,,,,,,diameeter,cm,"3,5",AM,_,13738.0,748.0,1,P,,,1.0,Õpetatud Eesti Seltsi kogust,1.0,,"mõranenud
mõranenud",rahuldav,,Praes. d. Gesells. f. Gesch u. Alterth. d. Ostseeprov.,pitser/templijäljend
2607879,,,,,,laulupeod,,20.07.1985,21.07.1985,ei,Eesti  Tallinn,,,,,,,,,,ETMM,_,10228.0,,,Mo,1.0,89:04:00,1.0,,1.0,,,hea,,,foto
3219269,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,5.0,,1.0,"Franz Ivani p. Schaknaitis sündis 07.12.1861 Suwalki kubermangus (end Poola, praegu Leedu), Wladyslawowis (praegu Kudirkos Naumiestis). Pere oli olnud suur ja Franz otsustas tulla Eestisse paremat elu otsima, kas keegi pereliikmetest oli temaga koos, ilmselt, aga fakte ei ole teada.
Ta abiellus 17.05.1893 Elise Marie Krubergiga, kes oli pärit Nehatu vallast (sünd. 05.08.1868), isa Kaarel Kristjan (Carl Cristoph) Kruberg (Kruuberg) ja ema Truuto Kallamees.

Elise Marie Kruuberg oli turul kaupleja, ostis kalameestelt kala ja müüs turul edasi, teenis hästi ja koos ehitati Köie tänavale enda perele elamu, mis valmis 1898.a., kuna turul kauplemine oli tulutoov, siis avati Köie tänava hoovil müügipunkt. 
Franz töötas kindlasti ka, aga kus ja kellena, selle kohta hetkel andmeid ei ole.
Pere oli suur, esmasündinu Jan-Jusef (09.11.1894 Tallinnas), Aleksei, Felix, Marzelia-Maria, Leonarda, Kwirina(Irina), Olga Rosalie ja Anton.

Jan-Jusef Schaknaitis (hiljem eestistatud perenimi Rooveer) omandas Tallinna linnakoolis 4-klassilise hariduse ja keskkooli hariduse Nikolai Gümnaasiumis. Üks elatise teenimise viis oli pantomiim, sellest ajast on säilinud mõned müürilehed (Miimid Joonas ja Toni). Käis 1919.a. sõjaväljal. 

Tööle läks Jan-Jusef 1919 Tallinna Peatolliametisse, esialgu valvuri kt-na. 1932. aastaks sai ta Tallinna tolliinspektori juurde laevaametnikuks, kus 03.10.1940 ta koosseisude koondamise tõttu koondati. 

Alates 21.10.1940 asus teenima ENSV Meretranspordi Keskuses ja Eesti Riiklikus Merelaevanduses laevade vastuvõtjana kuni 31.12.1940, mil viidi üle Mereagentuuri Info teenistusse, kus teenis kuni saksa okupatsioonini. Saksa okupatsiooni ajal teenis Sergo ja Co juures kuni surmani 27.04.1944.

",1.0,F33037:5,,hea,,,foto
3248828,ETMM _ 12761:35 Mo 316:1/2:13,Magnetic Band. Tartu levimuusikapäevad '83 kontsert Vanemuise kontserdisaalis,316.0,fotopaber,,muusikafestivalid,hoone - rajatis Vanemuise kontserdisaal,mai.83,,ei,Eesti  Tartu,esineja,"Valdaru, Mati",,,,,,,,ETMM,_,12761.0,35.0,,Mo,1.0,02:13,1.0,Tartu Levimuusikapäevade fotode ja dokumentide vastuvõtt Mo 316 kogusse. Vastuvõetav materjal omab kultuuri- ja muusikaloolist väärtust.,1.0,02:13,,hea,,,foto
3560338,ETMM _ 10125 T 512:2/1:2,"Kostüümikavand tegelastele Leena, Miili, Anu. A. Kitzberg, Kauka jumal, Draamateater 1944",512.0,paber,,teatrietendused,,1944,,ei,  ,teksti autor,"Kitzberg, August",,,,segatehnika,,,,ETMM,_,10125.0,,,T,2.0,01:02,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
3585976,,,,,,pildistamine,,2015,,ei,  ,autor,"Vahur, Siim",,,,,,,,ETMM,_,12884.0,968.0,,Df,,,1.0,"Digidotod Rakvere teatri lavastusest, 2006-2017",1.0,"Autor Toomas Raudam, Ingmar Bergman, Juan Jose Millas, Mati Unt, Erich  Segal, Erni Kask, Italo Calvino. Esietendus 07.12.2015, väike saal, Rakvere Teater. 

Fotograaf Siim Vahur. 


",,hea,,,digitaalne kujutis
2041752,AM _ 12766:46 F 15263,Hundikuristik Kadriorus.,15263.0,paber,,trükkimine/ avaldamine,,1905,,,  ,,,,,,fotomehaaniline trükk>fotolitograafia>kollotüüpia,lehe kõrgus,cm,"13,8",AM,_,12766.0,46.0,,F,,,1.0,,1.0,,,hea,,Acc II 201,"foto, postkaart"
2160084,ETMM _ 11882 Fk 121776/k,Foto (negatiiv). Tõnu Aav.  Foto: Elmar Köster.,121776.0,film (materjal),Must-valge negatiiv,KVIS sündmus puudub,,,,,  ,fotograaf,"Köster, Elmar",,,,,kõrgus,mm,24,ETMM,_,11882.0,,,Fk,,k,1.0,,1.0,,,hea,,,fotonegatiiv
1550179,ETMM _ 12449:55 Ar 3146,Tulikahju sädemed,3146.0,paber,,trükkimine/ avaldamine,,,,,Eesti  ,,,,Ooper-buffo: Külmunud kuningas,nimetus lähtedokumendil,masinal kirjutamine,trükise maht,lk,22,ETMM,_,12449.0,55.0,,Ar,,,1.0,Arhiivraamatukogu trükised,,"Ooper 3 vaatuss, 4 pildisA.H.Tammsaare
""Kuningal on külm""
ainetel
Libretist Eino Uuli
57lk.
masinakiri",,hea,,,käsikiri
3663706,ETMM _ 9293 T 60:2/99:25,Kostüümikavand Punapea osatäitjale Pärnu teatri lavastusest Kiiduavaldused ,60.0,paber,,teatrietendused,linn Pärnu,1968,,ei,Eesti  ,teksti autor,"Štein, Aleksander",,,,viltpliiats,kõrgus,cm,21,ETMM,_,9293.0,,,T,2.0,99:25:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
2711255,,,,,,muuseumi kogumistegevus,linn Pärnu,juuni.61,,ei,NSVL  ,,,,,,,,,,AM,_,17118.0,7.0,,F,7.0,,1.0,,1.0,,,hea,,,foto
2828263,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,81.0,,1.0,,1.0,,,hea,,,fotonegatiiv
3526443,,,,,,valmistamine,,,,,  ,autor,"Püüman, Kustav-Agu",,,,,,,,ETMM,_,12875.0,781.0,,T,2.0,90:12:00,1.0,"T412 Kustav-Agu Püümani teatrikavandid, arhiivmaterjalid, fotod",1.0,T412:2/90:12 ,,hea,,,kavand/joonis/eskiis
232230,,,,,,,,,,,,,,,,,,dokumendi maht,leht,48,ETMM,_,12139.0,208.0,,T,1.0,68:01:00,1.0,,1.0,reziiraamat ja reziimärkmed,,hea,punane,reziiraamat ja reziimärkmed,käsikiri
3679370,ETMM _ 11008 T 60:2/211:3,Kostüümikavand ansamblile Linnutaja,60.0,paber,,rahvamuusikakollektiivid,,1979,,ei,Eesti  ,seosorganisatsioon,Ansambel Linnutaja,,,,segatehnika,kõrgus,cm,43,ETMM,_,11008.0,,,T,2.0,211:03:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
3555760,ETMM _ 8802 T 174:2/86:14,"Kostüümikavand tegelasele Naiskoor. K. Millöcker, Kerjusüliõpilane, Estonia 1947",174.0,paber,,teatrietendused,,1947,,ei,  ,seosorganisatsioon,Teater Estonia,,,,akvarell,,,,ETMM,_,8802.0,,,T,2.0,86:14:00,1.0,,1.0,,,hea,,"I vaatus, 2. pilt",kavand/joonis/eskiis
2771684,AM N 33839:2,"Tallinn, sõjas purustatud trammiliini taastamine",33839.0,hõbeželatiinemulsioon,,trammiliiklus,,,,,  ,,,,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,2.0,,1.0,,1.0,,,hea,,,fotonegatiiv
3177413,AM _ 6499 P 3739,Tallinna pitser ,3739.0,orgaaniline aine,lakk,valmistamine,,1553,,ei,  ,,,,,,,diameeter,cm,"2,1",AM,_,6499.0,,,P,,,1.0,,1.0,,Korras,hea,,Reval,pitsat
3101489,,,,,,kultuur,,,,,  ,adressaat,"Tamarkin, Aron",,,,käsitsi kirjutamine,kogus,tk,2,ETMM,_,6570.0,,,M,1.0,123:09:00,1.0,,1.0,,,rahuldav,,,kutse
3833683,ETMM _ 1576 M 2:184/Ar,Laul ja nutt,2.0,paber,,vokaalmuusika,,,,,  ,autor,"Kapp, Artur",,,,trükkimine,trükise maht,lk,3,ETMM,_,1576.0,,,M,184.0,Ar,1.0,,1.0,,,rahuldav,,A. Kasemetsa autogramm,noodid
3018924,ETMM _ 4868 Fk 376/kl,"foto, Parikas, Karl Jungholz, portree, ca 1910",376.0,fotomaterjal>emulsioon>hõbeželatiinemulsioon,,teater,,,,,Eesti  ,seosorganisatsioon,Rahvusooper Estonia,,,,fotograafia>mustvalge fotograafia,kujutise kõrgus,cm,12,ETMM,_,4868.0,,,Fk,,kl,1.0,"TA Ajaloomuuseum, Akt 54, 10.11.1948",1.0,,,rahuldav,,,fotonegatiiv
2771138,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,,,1.0,,1.0,,,hea,,,fotonegatiiv
2431886,AM _ 3320/R F 2815,"Maja aiaga. Tallinn, Kreuksi tän.",2815.0,fotopaber,,linnaelu,,,,,Eesti  Tallinn,,,,,,,lehe kõrgus,cm,14,AM,_,3320.0,,R,F,,,1.0,,1.0,,,hea,,,foto
1452992,ETMM _ 12401:105 M 200:1/15:9,Teade E.Mägi dissertatsiooni kohta,200.0,paber,,isiklik ja pereelu,,1957,,ei,  ,omanik,"Mägi, Ester",,,,käsitsi kirjutamine,,,,ETMM,_,12401.0,105.0,,M,1.0,15:09,1.0,"Ester Mägi isikukogu,antud 2010. aastal",,22.05.1955. Moskva,,rahuldav,,,kiri
2720070,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
3435716,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,2.0,,1.0,"Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed/albumid.

",1.0,,,hea,,,foto
3624218,,,,,,uusaasta/ näärid,linn Voronež,04.01.1965,,ei,  ,adressaat,"Üksip, Albert",,,,,dokumendi maht,leht,1,ETMM,_,6962.0,,,T,1.0,62A:15,1.0,,1.0,,,hea,,,kiri
2317273,AM _ 13749 A 368:52,Ese,368.0,raud,,,,,,,,,,,,,,,,,AM,_,13749.0,,,A,52.0,,1.0,Kaevanud A. Friedenthal 1933-34.a. põhja poolt Varaudi mõisa,,,,hea,,,arheoloogiline leid
2080395,AM N 45064:278,"Reklaampilt pealkirjaga ""Daphne"" - trükipildil graafiline stseen antiikmütoloogiast.",45064.0,fotomaterjal>emulsioon>hõbeželatiinemulsioon,,pildistamine,,1930,1940,,Eesti  ,,,,klaasnegatiiv.,nimetus lähtedokumendil,fotograafia>mustvalge fotograafia,laius,cm,10,AM,,,,,N,278.0,,1.0,"Kodu-uurija ja fotokollektsionääri Valdeko Vende pärandisse kuulunud klaasnegatiivide (osaline) kogu pärineb algselt arvatavasti Suur-Karja 9 ruumidest Tallinnas. Paljud klaasnegatiivid on identifitseeritavad 1920.-1930.aastail Alendander Teppori poolt pildistatuna, kes ka samas majas 1930.aastate teisel poolel fotoateljeed pidas. Negatiive on hoitud tootjakarpides, osaliselt temaatiliselt jaotatuna. Märkmepaberid karpides viitavad, et V.Vende on valmistanud paljudest neist kontaktkoopiaid. 
Üleandja Rita Hillermaa on Valdeko Vende tütar.  
Kollektsiooni sisu: Tallinna hooned ja linnavaated, eesti orkestrid ja artistid, sportlased, aktipildistused, loodusvaated, fotomontaaðid, kunstiteoste pildistused. Dateering: 1920-1930.aastad.",0.0,"2 on tasafilmil negatiivid, ülejäänud on klaasnegatiivid. Negatiivid on pildistatud u.1925-1939.a. 100 negatiivi on muuseumile sisu poolest huvipakkuvad. Ülejäänud 184 seas on identifitseerimata maastikuvaateid, ebaõnnestunud (uduseid) arhitektuuripildistusi, sama isikuga aktipildistusi, palju repropildistusi erineva sisuga fotodest, maalides, joonistustest, plakatitest, skulptuuridest. Primaarne on siiski kollektsiooniväärtus, kuna üksikud negatiivid võivad sisaldada viiteid ülejäänud negatiivide algse päritolu kohta.",,hea,,Üleandja: Rita Hillermaa. Valdeko Vende pärandist.,fotonegatiiv
3262891,ETMM _ 9257 T 133:2/1:1,Kostüümikavand lavastusele Häda mõistuse pärast Draamateatris,133.0,paber,,teatrietendused,,1948,,ei,Eesti  Tallinn,seosorganisatsioon,Eesti Draamateater,,,,tušš,lehe kõrgus,cm,32,ETMM,_,9257.0,,,T,2.0,01:01,1.0,,,,,hea,,Kavand mõlemal pool lehte,kavand/joonis/eskiis
1891174,,,,,,valmistamine,,1937,,ei,  ,,,,,,,,,,ETMM,_,4868.0,,,Fk,,kl,1.0,,1.0,,,määramata,,,fotonegatiiv
4226469,AM _ 41233:13 M,dirhem,,hõbe,,rahandus,,800,900,ei,Eesti  ,,,,,,,kaal,g,1.62,AM,_,41233.0,13.0,,M,,,1.0,"Arheoloogiliste leidude üleandmise-vastuvõtmise akt nr 5.1-15/222, 03.11.2021, Maria Smirnova.
Mündiaare, leitud Ontika külast Tuule katastriüksuselt 27.04.2021.",1.0,Araabia,,hea,,,münt
2137872,ETMM _ 11909 Fk 121909/k,"Foto (negatiivikogu). ""Epp Pillarpardi Punjaba potitehas"". (Peet Vallak - Mati Unt). Vanemuine 1975.Niilas - Aarne Üksküla, Epp Pillarpart - Hilja Varem, Tiiskäpp - Ago Roo. Foto Gunnar Vaidla. ",121909.0,film (materjal),Must-valge negatiiv (hõbeželatiinemulsioon),valmistamine,,1975,,ei,  ,,,,,,,kõrgus,mm,24,ETMM,_,11909.0,,,Fk,,k,1.0,,1.0,"aut.: P.Vallak/M.Unt Pärnu Teater, 1975; Epp- Hilja Varem; Autojuht - Villem Indrikson; Niilas - Aarne Üksküla; Tiiskäpp - Ago Roo; ",,hea,,"Foto (negatiivikogu). ""Epp Pillarpardi Punjaba potitehas"". (Peet Vallak - Mati Unt). Vanemuine 1975. Foto Gunnar Vaidla. ",fotonegatiiv
3753646,ETMM _ 7035 M 39:4/13:2,"Foto, Eller, Heino, koos Ellu Elleriga",39.0,fotomaterjal,,filmindus ja fotograafia,,1968,,ei,  ,,,,,,,,,,ETMM,_,7035.0,,,M,4.0,13:02,1.0,,1.0,,,rahuldav,,,foto
2356741,,,,,,,,,,,,,,,,,,,,,ETMM,_,8563.0,,,T,1.0,175:21:00,1.0,,1.0,,määrdunud,hea,,,kiri
3931040,ETMM _ 10154 M 200:2/20:1,Kontsert orelile ja cembalole,200.0,paber,,valmistamine,,1980,,ei,  ,autor,"Mägi, Ester",,,,käsitsi kirjutamine,,,,ETMM,_,10154.0,,,M,2.0,20:01,1.0,,1.0,,,rahuldav,,,"käsikiri, muusikateos"
2764418,AM N 30898,Fotonegatiiv,30898.0,film,,kopeerimine (valmistamine),,1970,1980,ei,  ,fotograaf,"Vellema, Leo",,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,AM,,,,,N,,,1.0,,0.0,,,hea,,,fotonegatiiv
1878926,,,,,,valmistamine,,1923,,ei,  ,,,,,,,,,,ETMM,_,4868.0,,,Fk,,kl,1.0,,1.0,,,määramata,,,fotonegatiiv
2621778,,,,,,,,,,,,,,,,,,,,,AM,_,8885.0,,,F,,,1.0,,1.0,,,hea,,,foto
3833083,ETMM _ 5827 Fk 7147/k,"Luikede järv, Teater Estonia, 1948, osades: Kuninganna – Virve Viires",7147.0,film,,pildistamine,,1948,,ei,Eesti  Tallinn,autor,"Alla, Armin",,,,mustvalge fotograafia,negatiivi formaat,24 x 36 mm,1,ETMM,_,5827.0,,,Fk,,k,1.0,,1.0,,,rahuldav,,,fotonegatiiv
3585702,,,,,,teatrietendused,,2013,,ei,  ,kunstnik,"Aren, Krista",,,,,,,,ETMM,_,12884.0,749.0,,Df,,,1.0,"Digidotod Rakvere teatri lavastusest, 2006-2017",1.0,"Autor Viivi Luik. Lavastaja Tiina Mälberg. Kunstnik Krista Aren. 
Esietendus 11.12.2013, väike saal, Rakvere Teater. 

Fotograaf Heigo Teder. 


",,hea,,,digitaalne kujutis
3946224,ETMM _ 9954 M 11:2/150:3,"Käsikiri, Kreek, Cyrillus- Oles mo heli ennitses, segakoorile",11.0,paber,,komponeerimine,,1922,,ei,  ,autor,"Kreek, Cyrillus",,,,,,,,ETMM,_,9954.0,,,M,2.0,150:03:00,1.0,,1.0,,,rahuldav,,,käsikiri
2736110,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
4116129,ETMM _ 9318 Af 1906:17/T,"Plakat, Estonia.
NSVL Suure Teatri solistid Nadežda Pavlova - Giselle, Vjatšeslav Gordejev - Albert A. Adami balletis Giselle. 28.05.1978",1906.0,paber,,,,,,,,,,,,,trükkimine,laius,cm,59.5,ETMM,_,9318.0,,,Af,17.0,T,1.0,,1.0,,,rahuldav,,"tüüp-afišš, ",plakat
3114765,ETMM _ 6395 T 7:23/Ar,Vanapoiss,7.0,paber,,trükkimine/ avaldamine,,,,,Eesti  ,seosorganisatsioon,Eesti NSV Kunstide Valitsus,,,,masinal kirjutamine,trükise maht,lk,123,ETMM,_,6395.0,,,T,23.0,Ar,1.0,,0.0,,,rahuldav,,Eesti NSV Kunstide Valitsus,käsikiri
3601566,ETMM _ 7426 Mo 33:1/28:27,"Foto EMO koor , saabumine Tallinna",33.0,fotomaterjal,,esinemised,,25.02.1938,,ei,  ,,,,,,,,,,ETMM,_,7426.0,,,Mo,1.0,28:27:00,1.0,,1.0,,,rahuldav,,,foto
2063411,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,73.0,,1.0,,,,,hea,,,foto
3696618,ETMM _ 10118 T 22:2/29:2,Kostüümikavand Desmoulins osatäitjale Vanemuise teatri lavastusest 14. juuli,22.0,paber,,teatrietendused,linn Tartu,1962,,ei,Eesti  ,seosorganisatsioon,Teater Vanemuine,,,,akvarell,kõrgus,cm,21,ETMM,_,10118.0,,,T,2.0,29:02:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
2838705,AM F 33004:28,Eesti Laskurkorpuse saabumine Tallinnasse,33004.0,fotomaterjal>fotopaber>hõbeželatiinpaber,,pildistamine,,17.06.1945,,ei,Eesti  Tallinn,,,,,,fotograafia>mustvalge fotograafia,kõrgus,cm,9,AM,,,,,F,28.0,,1.0,Fotoalbumid kuulusid Boris Kummile. ,1.0,Foto fotoalbumis: Eesti Laskurkorpuse saabumine Tallinnasse 17. juunil 1945,,hea,,Foto on kleebitud albumilehele,foto
2747616,ETMM _ 8293 T 429:4395/Ar,Väiketrükis Eesti Näitlejate Liidu Põhjuskiri,429.0,paber,,trükkimine/ avaldamine,linn Tallinn,1917,,ei,Eesti  ,kirjastaja,Eesti Näitlejate Liit,,,,trükkimine,trükise maht,lk,20,ETMM,_,8293.0,,,T,4395.0,Ar,1.0,,1.0,,,hea,,,raamat
4147728,ETMM _ 6244 T 80:1/75:2,"foto, Endla näitelava 1911 a. enne avamist. Eduard Polandi metsadekoratsioon. Grupifoto, ees keskel dirigent Mihkel Lüdig",80.0,fotopaber,,teater,,1911,,ei,  ,seosorganisatsioon,Teater Endla,,,,mustvalge fotograafia,kõrgus,cm,"8,4",ETMM,_,6244.0,,,T,1.0,75:02:00,1.0,,1.0,,,hea,,,foto
2800757,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,,,1.0,,0.0,,,hea,,,fotonegatiiv
3178651,AM _ 12333:61/1 P 4418,Von Gohr'i pitser,4418.0,lakk,,valmistamine,,1601,1800,ei,  ,,,,,,,diameeter,cm,"1,7",AM,_,12333.0,61.0,1,P,,,1.0,"Eestimaa Kirjanduse Ühingu Muuseumi kogu, VIII 136",,,Korras,hea,,Kuramaa aadel,pitser/templijäljend
3122941,ETMM _ 5743 M 15:1/82:13,"Kava,Eduard Visnapuu, Taani Üliõpilaskoori kontsert",15.0,paber,,kultuur,,11.06.1931,,ei,  ,seosisik,"Visnapuu, Eduard",,,,,,,,ETMM,_,5743.0,,,M,1.0,82:13:00,1.0,,1.0,,,rahuldav,,,kava
3659791,,,,,,,,,,,,,,,,,,dokumendi maht,leht,1,ETMM,_,7560.0,,,T,1.0,130:19:00,1.0,,1.0,,,rahuldav,,,karikatuur
4233346,,,,,,,,,,,,,,,,,mustvalge fotograafia,,,,ETMM,_,10928.0,,,T,1.0,33:18:00,1.0,,1.0,,,hea,,,foto
1873985,,,,,,,,,,,,,,,,,,,,,ETMM,_,2557.0,,,T,1.0,25:57:00,1.0,,1.0,,,hea,,,dokument
2588767,AM _ 295 F 274:2,Portree:Aleksander Ingalt - ENSV Ülemnõukogu 1. koosseisu saadik 1940.a. ,274.0,hõbeželatiinpaber,,seadusandlik võim/esinduskogud,,1940,,ei,Eesti  ,,,,,,mustvalge fotograafia,kõrgus,cm,"13,4",AM,_,295.0,,,F,2.0,,1.0,,1.0,,,hea,,,foto
3603279,,,,,,,,,,,,,,,,,,dokumendi maht,leht,1,ETMM,_,7560.0,,,T,1.0,83:01:00,1.0,,1.0,,,hea,,,ajaleht
3341102,ETMM _ 11457 M 159:1/603:57,"Kava, Karl Leichter, Sümfooniakontsert, ERSO",159.0,paber,,kultuur,,25.10.1963,,ei,  ,seosisik,"Leichter, Karl",,,,,,,,ETMM,_,11457.0,,,M,1.0,603:57:00,1.0,,1.0,,,rahuldav,,,kava
3766487,ETMM _ 11814 T 588:1/13:6,"pildil: Mare Leet, 1977",588.0,fotopaber,,teater,,1977,,ei,  ,autor,Lyx-Foto,,,,mustvalge fotograafia,,,,ETMM,_,11814.0,,,T,1.0,13:06,1.0,,1.0,,,hea,,,foto
2075502,AM N 5642:637,Vaade mere poolt Narva-Jõesuu supelhotellile,5642.0,fotomaterjal>emulsioon>hõbeželatiinemulsioon,,pildistamine,,,,,Eesti  Narva-Jõesuu,,,,,,fotograafia>mustvalge fotograafia,kõrgus,cm,13,AM,,,,,N,637.0,,1.0,,1.0,,,määramata,,,fotonegatiiv
2325092,AM _ 29884 A 580:6320,Helmes,580.0,klaas,,,,,,,,,,,,,,,,,AM,_,29884.0,,,A,6320.0,,1.0,Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),,,,hea,,,arheoloogiline leid
2804571,,,,,,,,,,,,,,,,,,,,,AM,,,,,N,12.0,,1.0,,1.0,,,hea,,,fotonegatiiv
3651387,ETMM _ 9712 T 463:2/29:6,"Kostüümikavand, Külalised operetiõhtule Sel ööl. Estonia 1976",463.0,paber,,teatrietendused,,1976,,ei,  ,autor,"Unt, Aime",,,,pliiats,kõrgus,cm,27,ETMM,_,9712.0,,,T,2.0,29:06:00,1.0,,1.0,,,hea,,"I osa ""Hallo, Dolly""",kavand/joonis/eskiis
2317723,AM _ 20545 A 449:191,Savinõukild,449.0,savi,,,,,,,,,,,,,,,,,AM,_,20545.0,,,A,191.0,,1.0,Saadud Vello Lõugase juhatatud kaevamistel 1969-1972.a.,,,,hea,,,arheoloogiline leid
3949322,ETMM _ 6212 M 11:2/326:1,"Käsikiri, Kreek, Cyrillus- Bach Fuuga Fis, kogust HTK, ärakiri ja analüüs",11.0,paber,,komponeerimine,,,,,  ,autor,"Kreek, Cyrillus",,,,,,,,ETMM,_,6212.0,,,M,2.0,326:01:00,1.0,,1.0,,,rahuldav,,,käsikiri
2724408,,,,,,kogumine/leidmine,,03.06.1974,,ei,  ,üleandja,"Karmi, Väino",,,,,,,,AM,,,,,F,,,1.0,,1.0,,,hea,,,foto
3229028,ETMM _ 8201 M 13:1/320:3,"Postkaart tundmatutelt isikutelt Aino Tammele.
Saksa keeles",13.0,paber,,kirjavahetus,,,,,  ,adressaat,"Tamm, Aino",,,,,,,,ETMM,_,8201.0,,,M,1.0,320:03:00,1.0,,1.0,,,hea,,,postkaart
2477979,,,,,,teater,,1982,,ei,  ,autor,"Saarne, Henno",,,,mustvalge fotograafia,,,,ETMM,_,11229.0,,,Fk,,r,1.0,,1.0,,,hea,,,fotonegatiiv
2335595,AM _ 36267 A 1026:505,savinõukillud,1026.0,savi,,,,,,,,,,,,,,,,,AM,_,36267.0,,,A,505.0,,1.0,"Uugla asulakoha 2005. a arheoloogiline kaevamine, leiud 1-322; 2006 a leiud 323 - 508. M. Mandel",,,,hea,,,arheoloogiline leid
3687242,ETMM _ 11040 T 542:2/3:1,"kavand, reklaamjoonistus. Schilleri lavastusele Orleansi neitsi. Draamateater, u 1923",542.0,paber,,teatrietendused,,1923,,ei,  ,teksti autor,"Schiller, Friedrich von",,,,akvarell,kõrgus,cm,24,ETMM,_,11040.0,,,T,2.0,03:01,1.0,,1.0,,,hea,,"reklaamjoonistus arvatavalt ajakirjandusele, 
Draamateater 1923?",kavand/joonis/eskiis
3657664,ETMM _ 8802 T 174:2/105:12,Kostüümikavand Rongkäiguline 1. pildis Estonia teatri lavastusest Vabaduse laulik ,174.0,paber,,teatrietendused,linn Tallinn,1950,1952,ei,Eesti  ,seosorganisatsioon,Teater Estonia,,,,akvarell,kõrgus,cm,30,ETMM,_,8802.0,,,T,2.0,105:12:00,1.0,,1.0,,,hea,,,kavand/joonis/eskiis
2053072,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,23.0,,1.0,,,,,hea,,,foto
2739812,,,,,,,,,,,,,,,,,,,,,AM,,,,,F,2.0,,1.0,,1.0,,,hea,,,foto
2953909,ETMM _ 8201 M 13:1/21:2,"Aino Tamm, kiri kodustele ",13.0,paber,,kirjavahetus,,2.2.1894,,ei,  ,autor,"Tamm, Aino",,,,,,,,ETMM,_,8201.0,,,M,1.0,21:02,1.0,,1.0,,,hea,,,kiri
3499239,ETMM _ 11841 M 441:2/30:1,"käsikiri, Maarjaorg (In Spe), Alo Mattiisen, 1985",441.0,paber,,muusika,,1985,,ei,  ,autor,"Mattiisen, Alo",,,,,,,,ETMM,_,11841.0,,,M,2.0,30:01:00,1.0,,1.0,,,rahuldav,,,käsikiri
4261400,ETMM _ Fk 17902/t,"portree: Georg Ots, 1958",17902.0,fotomaterjal,,teater,,1958,,ei,  ,seosisik,"Ots, Georg",,,,,filmikaader,90 x 120 mm,1,ETMM,_,,,,Fk,,t,1.0,,1.0,TB030122,,hea,,,fotonegatiiv
3085786,ETMM _ 7378 M 14:1/141:14,"Foto, Karl Leinus, I ühisproov Tallinnas,1962",14.0,fotomaterjal,,,,,,,,,,,,,,,,,ETMM,_,7378.0,,,M,1.0,141:14:00,1.0,,1.0,,,rahuldav,,,foto
3171979,ETMM _ 10473 T 7:1291/Ar,Ülalpeetav,7.0,paber,,näitekirjandus,,,,,  ,autor,"Rammo, Leida",,,,masinal kirjutamine,trükise maht,lk,42,ETMM,_,10473.0,,,T,1291.0,Ar,1.0,,1.0,,,rahuldav,,,käsikiri
2978046,ETMM _ 12713:13 M 238:1/60:28,"Foto, Arvo Pärt ja Oleg Kagan, Varajase ja nüüdimuusika festival
",238.0,fotomaterjal,,festivalid,,1978,,ei,  ,kujutatu,"Pärt, Arvo",,,,,,,,ETMM,_,12713.0,13.0,,M,1.0,60:28:00,1.0,Aastate jooksul kogunenud Arvo Pärti puudutavad materjalid.,1.0,,,hea,,,foto
